Q1,Q2,T1,T2,Tsp1,Tsp2
0.0,0.0,49.935,41.523,32.0,39.0
0.0,0.0,49.902,41.523,32.0,39.0
0.0,0.0,49.773,41.523,32.0,39.0
0.0,0.0,49.58,41.233,32.0,39.0
0.0,0.0,49.58,41.201,32.0,39.0
0.0,0.0,49.258,41.201,32.0,39.0
0.0,0.0,49.258,41.137,32.0,39.0
0.0,0.0,48.936,40.879,32.0,39.0
0.0,0.0,48.613,40.879,32.0,39.0
0.0,0.0,48.613,40.879,32.0,39.0
0.0,0.0,48.291,40.557,32.0,39.0
0.0,0.0,47.969,40.557,32.0,39.0
0.0,0.0,47.937,40.267,32.0,39.0
0.0,0.0,47.646,40.234,32.0,39.0
0.0,0.0,47.324,40.234,32.0,39.0
0.0,0.21117285134,47.324,39.977,32.0,39.0
0.0,0.49579901921,47.002,39.912,32.0,39.0
0.0,0.76662262626,46.68,39.912,32.0,39.0
0.0,1.3357006164,46.39,39.654,32.0,39.0
0.0,1.9007260966,46.357,39.59,32.0,39.0
0.0,2.4240119224,46.035,39.59,32.0,39.0
0.0,3.1475398848,45.713,39.396,32.0,39.0
0.0,3.9307093851,45.681,39.268,32.0,39.0
0.0,4.6473435925,45.391,39.268,32.0,39.0
0.0,5.2915573656,45.197,39.268,32.0,39.0
0.0,6.2567325808,45.068,38.945,32.0,39.0
0.0,7.1447030328,44.746,38.945,32.0,39.0
0.0,7.9309946613,44.649,38.945,32.0,39.0
0.0,8.6052795572,44.424,38.978,32.0,39.0
0.0,9.6671848434,44.102,38.623,32.0,39.0
0.0,10.518172703,43.844,38.72,32.0,39.0
0.0,11.26990084,43.779,38.72,32.0,39.0
0.0,12.089262145,43.457,38.623,32.0,39.0
0.0,5.9866041631,43.457,38.462,24.766,24.121
0.0,2.0331057283,43.135,38.301,24.766,24.121
0.0,0.072155976296,43.038,38.301,24.766,24.121
0.0,0.0,42.813,38.301,24.766,24.121
0.0,0.0,42.49,38.301,24.766,24.121
0.0,0.0,42.49,37.979,24.766,24.121
0.0,0.0,42.168,37.979,24.766,24.121
0.0,0.0,42.007,37.979,24.766,24.121
0.0,0.0,41.846,37.721,24.766,24.121
0.0,0.0,41.588,37.656,24.766,24.121
0.0,0.0,41.523,37.656,24.766,24.121
0.0,0.0,41.201,37.624,24.766,24.121
0.0,0.0,41.201,37.334,24.766,24.121
0.0,0.0,40.879,37.334,24.766,24.121
0.0,0.0,40.782,37.334,24.766,24.121
0.0,0.0,40.557,37.108,24.766,24.121
0.0,0.0,40.492,37.012,24.766,24.121
0.0,0.0,40.234,37.012,24.766,24.121
0.0,0.0,40.234,36.979,24.766,24.121
0.0,0.0,39.912,36.689,24.766,24.121
0.0,0.0,39.88,36.689,24.766,24.121
0.0,0.0,39.59,36.689,24.766,24.121
0.0,0.0,39.59,36.432,24.766,24.121
0.0,0.0,39.268,36.367,24.766,24.121
0.0,0.0,39.268,36.367,24.766,24.121
0.0,0.0,38.945,36.206,24.766,24.121
0.0,0.0,38.913,36.045,24.766,24.121
0.0,0.0,38.623,36.045,24.766,24.121
0.0,0.0,38.623,36.045,24.766,24.121
0.0,0.0,38.623,36.045,24.766,24.121
0.0,0.0,38.301,35.723,24.766,24.121
0.0,0.0,38.301,35.723,24.766,24.121
0.0,0.0,38.236,35.723,24.766,24.121
0.0,0.0,37.979,35.69,24.766,24.121
0.0,0.0,37.979,35.4,24.766,24.121
0.0,0.0,37.721,35.4,24.766,24.121
0.0,0.0,37.656,35.4,24.766,24.121
0.0,0.0,37.56,35.4,24.766,24.121
0.0,0.0,37.334,35.175,24.766,24.121
0.0,0.0,37.334,35.078,24.766,24.121
0.0,0.0,37.044,35.078,24.766,24.121
0.0,0.0,37.012,35.078,24.766,24.121
0.0,0.0,37.012,34.949,24.766,24.121
0.0,0.0,36.689,34.756,24.766,24.121
0.0,0.0,36.689,34.756,24.766,24.121
0.0,0.0,36.625,34.756,24.766,24.121
0.0,0.0,36.367,34.498,24.766,24.121
0.0,0.0,36.367,34.434,24.766,24.121
0.0,0.0,36.271,34.434,24.766,24.121
0.0,0.0,36.045,34.434,24.766,24.121
0.0,0.0,36.045,34.305,24.766,24.121
0.0,0.0,35.787,34.111,24.766,24.121
0.0,0.0,35.723,34.111,24.766,24.121
0.0,0.0,35.658,34.111,24.766,24.121
0.0,0.0,35.4,33.854,24.766,24.121
0.0,0.0,35.4,33.789,24.766,24.121
0.0,0.0,35.143,33.789,24.766,24.121
0.0,0.0,35.078,33.789,24.766,24.121
0.0,0.0,35.078,33.66,24.766,24.121
0.0,0.0,34.853,33.467,24.766,24.121
0.0,0.0,34.756,33.467,24.766,24.121
0.0,0.0,34.756,33.467,24.766,24.121
0.0,0.0,34.627,33.306,24.766,24.121
0.0,0.0,34.434,33.145,24.766,24.121
0.0,0.0,34.434,33.145,24.766,24.121
0.0,0.0,34.401,33.145,24.766,24.121
0.0,0.0,34.111,33.145,24.766,24.121
0.0,0.0,34.111,32.887,24.766,24.121
0.0,0.0,34.047,32.822,24.766,24.121
0.0,0.0,33.789,32.822,24.766,24.121
0.0,0.0,33.789,32.661,24.766,24.121
0.0,0.0,33.692,32.5,24.766,24.121
0.0,0.0,33.467,32.5,24.766,24.121
0.0,0.0,33.467,32.5,24.766,24.121
0.0,0.0,33.467,32.307,24.766,24.121
0.0,0.0,33.177,32.178,24.766,24.121
0.0,0.0,33.145,32.178,24.766,24.121
0.0,0.0,33.145,32.178,24.766,24.121
0.0,0.0,33.145,32.178,24.766,24.121
0.0,0.0,33.145,32.146,24.766,24.121
0.0,0.0,32.887,31.888,24.766,24.121
0.0,0.0,32.822,31.855,24.766,24.121
0.0,0.0,32.822,31.855,24.766,24.121
0.0,0.0,32.822,31.855,24.766,24.121
0.0,0.0,32.822,31.855,24.766,24.121
0.0,0.0,32.5,31.533,24.766,24.121
0.0,0.0,32.5,31.533,24.766,24.121
0.0,0.0,32.5,31.533,24.766,24.121
0.0,0.0,32.436,31.501,24.766,24.121
0.0,0.0,32.21,31.469,24.766,24.121
0.0,0.0,32.178,31.275,24.766,24.121
0.0,0.0,32.178,31.211,24.766,24.121
0.0,0.0,32.178,31.211,24.766,24.121
0.0,0.0,32.146,31.211,24.766,24.121
0.0,0.0,32.017,31.211,24.766,24.121
0.0,0.0,31.855,31.211,24.766,24.121
0.0,0.0,31.855,31.114,24.766,24.121
0.0,0.0,31.855,30.889,24.766,24.121
0.0,0.0,31.855,30.889,24.766,24.121
0.0,0.0,31.823,30.889,24.766,24.121
0.0,0.0,31.63,30.889,24.766,24.121
0.0,0.0,31.533,30.889,24.766,24.121
0.0,0.0,31.533,30.889,24.766,24.121
0.0,0.0,31.533,30.663,24.766,24.121
0.0,0.0,31.533,30.599,24.766,24.121
0.0,0.0,31.533,30.566,24.766,24.121
0.0,0.0,31.275,30.566,24.766,24.121
0.0,0.0,31.211,30.566,24.766,24.121
0.0,0.0,31.211,30.566,24.766,24.121
0.0,0.0,31.211,30.534,24.766,24.121
0.0,0.0,31.211,30.309,24.766,24.121
0.0,0.0,31.211,30.244,24.766,24.121
0.0,0.0,30.889,30.244,24.766,24.121
0.0,0.0,30.889,30.244,24.766,24.121
0.0,0.0,30.889,30.244,24.766,24.121
0.0,0.0,30.889,30.244,24.766,24.121
0.0,0.0,30.889,30.212,24.766,24.121
0.0,0.0,30.856,29.986,24.766,24.121
0.0,0.0,30.566,29.922,24.766,24.121
0.0,0.0,30.566,29.922,24.766,24.121
